,server_round,acc_centralized,acc_distributed,losses_centralized,losses_distributed
0,1,0.1,0.10332398878654385,2.359882177061336,2.3647863122048642
1,2,0.1,0.10452543051661994,2.4283380250262607,2.3979376612255754
2,3,0.1,0.10052062474969964,2.593172705097563,2.556215308406709
3,4,0.1484,0.14417300760913096,2.604592274708353,2.5452509326461223
4,5,0.1618,0.15618742490989188,2.4626643551383047,2.4445092911523583
5,6,0.157,0.15298358029635561,2.283065868790742,2.2471273327332093
6,7,0.1655,0.16099319183019623,2.1501178042903826,2.16297438940049
7,8,0.1707,0.171005206247497,2.091062682449438,2.1010354160068987
8,9,0.1942,0.18902683219863836,2.065315881352516,2.0760869919704734
9,10,0.1917,0.19623548257909493,2.042732506041314,2.0655160665416603
10,11,0.2001,0.20064076892270724,2.0288987774757823,2.02716168814962
11,12,0.2064,0.2014417300760913,2.010495579166777,2.0436762092969967
12,13,0.2081,0.2090508610332399,1.9830200186200961,1.9623936395144816
13,14,0.2076,0.2078494193031638,1.9680170268769477,1.9466660581305355
14,15,0.2046,0.20865038045654785,1.964655050806179,1.913031589474065
15,16,0.2054,0.21665999199038846,1.9463430035645795,1.9122430504347068
16,17,0.2106,0.2278734481377653,1.9225380284011744,1.8956371373924008
17,18,0.2176,0.2318782539046856,1.9046523229331727,1.8908139953720222
18,19,0.2207,0.23508209851822187,1.903762327637642,1.8667817881549411
19,20,0.2185,0.2342811373648378,1.9137338825092194,1.8543982380239497
20,21,0.2155,0.23468161794152984,1.9204327915884127,1.8685014197288823
21,22,0.2137,0.22827392871445734,1.9254587030714485,1.8531417414146183
22,23,0.2199,0.2342811373648378,1.9164015669731578,1.8630873363018992
23,24,0.2342,0.2470965158189828,1.8782224123644982,1.8288441754647813
24,25,0.2526,0.2643171806167401,1.8432898908663706,1.8137096539467967
25,26,0.274,0.276331597917501,1.8182835176492194,1.7972749148457825
26,27,0.2861,0.28273928714457347,1.7935137581673397,1.7869118473078185
27,28,0.2952,0.3091710052062475,1.7738137055354513,1.7433583139179705
28,29,0.3015,0.31557869443332,1.7550789231707336,1.734811963202431
29,30,0.3098,0.3231878253904686,1.7512827375132567,1.7041033604262492
30,31,0.3217,0.33800560672807367,1.7558448709500063,1.6865256741183445
31,32,0.3292,0.3496195434521426,1.7399018289177282,1.6462199303642673
32,33,0.3468,0.3628354024829796,1.6904986508333,1.6580102662348872
33,34,0.368,0.38446135362434924,1.628095446878178,1.5878717877361648
34,35,0.3854,0.407689227072487,1.5888834941159389,1.5490151360648892
35,36,0.3986,0.4088906688025631,1.5697955090528841,1.5464402244336424
36,37,0.4104,0.4088906688025631,1.5662108781231436,1.5311131051028781
37,38,0.4165,0.42811373648378054,1.5689116367109261,1.514586185711978
38,39,0.4205,0.45294353223868644,1.556655534513437,1.5089257743103675
39,40,0.4299,0.46095314377252705,1.5192849385510585,1.457921986155955
40,41,0.4481,0.4697637164597517,1.4595974121883417,1.4095557338006506
41,42,0.4689,0.4921906287545054,1.415812644988868,1.3448729681214382
42,43,0.4841,0.4885863035642771,1.3832614558517553,1.3556450525187567
43,44,0.4933,0.500600720865038,1.360448759072905,1.3014749015003002
44,45,0.5013,0.49979975971165397,1.356096217586736,1.3165191488835064
45,46,0.5066,0.5174209050861033,1.3394239784046342,1.307275414180412
46,47,0.5168,0.526231477773328,1.3184554174447516,1.2785987638214564
47,48,0.5203,0.5362434921906287,1.3035412464931513,1.246658187748959
48,49,0.528,0.5442531037244693,1.2826676239633257,1.2052315925663837
49,50,0.5324,0.5470564677613136,1.2609113246012644,1.1995489512341568
50,51,0.539,0.5470564677613136,1.2462909024232511,1.20051589277586
51,52,0.5404,0.539046856227473,1.2420366178652285,1.201234894224678
52,53,0.5355,0.5550660792951542,1.2610762889977474,1.1920600009527882
53,54,0.5392,0.5578694433319984,1.276797136683373,1.202633879305985
54,55,0.546,0.5514617541049259,1.2601113767380927,1.175815918419807
55,56,0.5592,0.5730877052462956,1.2057423333453525,1.1693145229332342
56,57,0.5728,0.5814977973568282,1.1746593706167427,1.1310502194050174
57,58,0.5786,0.5859030837004405,1.1653803359171389,1.0905653355023266
58,59,0.5775,0.5895074088906688,1.1709965046044368,1.0979644907537727
59,60,0.5767,0.5843011613936724,1.1795964514373973,1.1209557650802515
60,61,0.5725,0.5891069283139768,1.1777735751145963,1.1109739535085001
61,62,0.5807,0.5871045254305166,1.153119821836994,1.1390325074726741
62,63,0.5903,0.6147376852222667,1.123916422485546,1.0551581535283976
63,64,0.5976,0.619142971565879,1.108837104147407,1.0825196046756658
64,65,0.6086,0.6263516219463356,1.085299248907976,1.0599858968984521
65,66,0.6173,0.6219463356027233,1.0697915781835081,1.0534655160554467
66,67,0.6115,0.619142971565879,1.0884331616626424,1.0041129217894496
67,68,0.6088,0.63115738886664,1.0929162115048452,1.0258210997701789
68,69,0.6085,0.6267521025230276,1.0904988502241244,1.037943475667505
69,70,0.6163,0.6327593111734081,1.0684597917423126,1.0204583915128773
70,71,0.6228,0.6263516219463356,1.0489280831282306,1.0154809442863113
71,72,0.6343,0.6499799759711654,1.0278700514204184,0.9889047156585232
72,73,0.6393,0.644773728474169,1.0158291785580338,0.9988108650178111
73,74,0.6443,0.6551862234681618,1.0060598569311154,0.990451688354952
74,75,0.6482,0.6507809371245494,1.008532447420108,0.9652231955795609
75,76,0.6456,0.6559871846215458,1.0188918584471296,0.9703992711433087
76,77,0.6472,0.65879054865839,1.02224478524202,0.9874714981043964
77,78,0.654,0.6668001601922307,0.9967590137651772,0.9310691381484258
78,79,0.6592,0.672006407689227,0.972275829239256,0.9472302530926134
79,80,0.6672,0.6784140969162996,0.9479090563810555,0.9065066006692544
80,81,0.6693,0.6732078494193031,0.9441717688445073,0.9235000765748533
81,82,0.6708,0.672006407689227,0.9407584648223439,0.8988719163869064
82,83,0.6739,0.6764116940328394,0.9410077325857369,0.9157255874617748
83,84,0.6731,0.670404485382459,0.9466794645710356,0.9364432342824909
84,85,0.6747,0.6800160192230676,0.9448045742739538,0.8946424754419278
85,86,0.6772,0.6912294753704445,0.9379443495896211,0.8983303416620315
86,87,0.6825,0.7012414897877453,0.9256145134093655,0.8764199676110738
87,88,0.6849,0.6960352422907489,0.9184840465806852,0.9485616349772926
88,89,0.6909,0.6916299559471366,0.9007948585756266,0.8824879332308679
89,90,0.6944,0.6960352422907489,0.8909230900418227,0.8413653615049043
90,91,0.6986,0.697236684020825,0.8759830726939402,0.8330173583378255
91,92,0.7032,0.7020424509411294,0.8683495889803406,0.8632972873255019
92,93,0.7007,0.7020424509411294,0.869568100400791,0.868455091356324
93,94,0.7027,0.7016419703644373,0.8660055442600493,0.8720125529257163
94,95,0.7069,0.7096515818982779,0.8632577532415937,0.8480477447885965
95,96,0.7084,0.7016419703644373,0.8635303598300667,0.8653619910986079
96,97,0.7099,0.7032438926712055,0.8545382467045146,0.8494770127771184
97,98,0.708,0.7084501401682018,0.8527802287772962,0.8224622591715314
98,99,0.7119,0.710853023628354,0.8389429396884457,0.821878503001018
99,100,0.7174,0.7036443732478975,0.8252033979459933,0.8264596452224144
100,101,0.7194,0.7124549459351222,0.8263235130127827,0.8064439498428159
101,102,0.721,0.7200640768922707,0.8256005143663686,0.8363198877383482
102,103,0.7202,0.71005206247497,0.8282831045472698,0.829220318679672
103,104,0.7225,0.7160592711253504,0.8260990692551728,0.7892560138671838
104,105,0.7232,0.7160592711253504,0.8210075416003063,0.8127225858476766
105,106,0.7246,0.7252703243892671,0.8131658180504088,0.7925095682770527
106,107,0.7271,0.7216659991990388,0.8087863394409228,0.7885979516629367
107,108,0.7282,0.7228674409291149,0.8040404528569264,0.7939066708350496
108,109,0.7286,0.7200640768922707,0.8018366381241258,0.7978409512977768
109,110,0.7289,0.7264717661193432,0.7989351768402537,0.8112382713584457
110,111,0.7335,0.7160592711253504,0.7908304236876736,0.7792382280875264
