,server_round,acc_centralized,acc_distributed,losses_centralized,losses_distributed
0,1,0.1241,0.11774128954745695,2.974600337872839,2.9294692965856206
1,2,0.1482,0.14937925510612735,2.2532872804410897,2.264586583776478
2,3,0.1864,0.16379655586704045,2.2100917472960844,2.3490717248721844
3,4,0.1776,0.1802162595114137,2.0999982865752687,2.074308506097133
4,5,0.2455,0.21225470564677612,1.9833670406584527,2.0630358066566474
5,6,0.2586,0.24349219062875452,1.9880030838547238,1.9786351925857935
6,7,0.2889,0.2643171806167401,1.8817525722418622,1.9334514649524468
7,8,0.2815,0.276732078494193,1.905817535272829,1.8876318579250972
8,9,0.3177,0.3063676411694033,1.7970047862666427,1.8600477165444451
9,10,0.3021,0.31557869443332,1.8380737198386223,1.8121544626840935
10,11,0.3614,0.35883059671605927,1.7252889241382574,1.7540305774594767
11,12,0.3362,0.342010412494994,1.760171548576112,1.7181508582164442
12,13,0.3895,0.40208249899879855,1.6379818437965052,1.6561349366825486
13,14,0.34,0.3604325190228274,1.7373284678550283,1.7305494010758773
14,15,0.4124,0.4004805766920304,1.585779281938152,1.6390784371123583
15,16,0.3695,0.3836603924709652,1.6558835870900732,1.6120312212465475
16,17,0.4322,0.42811373648378054,1.5192101411758714,1.5704280614948387
17,18,0.4059,0.40328394072887463,1.5909352894801243,1.575296288831357
18,19,0.4343,0.4333199839807769,1.516105842438473,1.5366177002238808
19,20,0.4275,0.45694833800560675,1.5260911861043067,1.4725755391523845
20,21,0.4668,0.4805766920304365,1.432900965593423,1.4193190801224806
21,22,0.4726,0.47977573087705244,1.4475306591410546,1.4538873460801736
22,23,0.4804,0.4981978374048859,1.3911064483557538,1.3866785388495095
23,24,0.4615,0.48297957549058873,1.466475534590946,1.420438347217986
24,25,0.4931,0.4977973568281938,1.3648466297016022,1.3340831493252414
25,26,0.4856,0.4941930316379656,1.3955127076738199,1.3733089909727305
26,27,0.4911,0.5114136964357229,1.3850056639142856,1.3385973789236476
27,28,0.5071,0.5122146575891069,1.33614252782931,1.3101883625860065
28,29,0.5001,0.5218261914297156,1.3650125257528511,1.3217103025366126
29,30,0.5282,0.5354425310372447,1.292137622073957,1.2822597002477039
30,31,0.5092,0.5326391670004005,1.3406720123473246,1.3179688445558346
31,32,0.5304,0.5522627152583099,1.2875865287841506,1.235758662176075
32,33,0.5239,0.52663195835002,1.2987939688810117,1.2726140407070332
33,34,0.5392,0.5442531037244693,1.2647318783079742,1.2653073198947136
34,35,0.5373,0.5674809771726071,1.2860210537910461,1.254611602009035
35,36,0.5421,0.5514617541049259,1.2497406358931475,1.2265307201974431
36,37,0.5596,0.5642771325590709,1.2266622204689464,1.2122642813943414
37,38,0.5403,0.5542651181417702,1.2715297963968508,1.2145244486579239
38,39,0.5748,0.5822987585102123,1.1914283367478924,1.1526476888118098
39,40,0.5461,0.5646776131357629,1.2484714255970755,1.2066717492517205
40,41,0.569,0.5786944333199839,1.1802959605387062,1.1804145867699474
41,42,0.5724,0.5851021225470565,1.1995150420316465,1.1428483114941481
42,43,0.5716,0.5750901081297557,1.1908123952567957,1.1628269367710704
43,44,0.5744,0.5839006808169803,1.1758124387947617,1.152246222383364
44,45,0.5838,0.5919102923508209,1.1593343585160127,1.1187926020964079
45,46,0.5817,0.5879054865839006,1.1648275229581602,1.1333625847499849
46,47,0.5823,0.6087304765718863,1.163718851128961,1.0901483855917782
47,48,0.5894,0.6075290348418102,1.1290050057848549,1.1071885000432449
48,49,0.6107,0.6155386463756508,1.0970255538916132,1.087333302331725
49,50,0.5855,0.5907088506207449,1.1590434927849254,1.1106484312270228
50,51,0.614,0.618742490989187,1.08512397100971,1.0750590270884188
51,52,0.5934,0.6043251902282739,1.1317732584704259,1.125536945351229
52,53,0.6133,0.6119343211854225,1.0815068593450412,1.0608538383954422
