,server_round,acc_centralized,acc_distributed,losses_centralized,losses_distributed
0,1,0.1,0.13196125907990314,2.458469933005655,2.3582061228971503
1,2,0.1,0.0880893300248139,2.6212191870258112,2.625682987587032
2,3,0.1,0.17922374429223745,2.653429145266296,2.605100257211624
3,4,0.1,0.08459869848156182,2.6530384713677084,2.5619882464150288
4,5,0.1,0.0963572267920094,2.532658955094161,2.6337988746432384
5,6,0.1,0.12973593570608496,2.5194357367837505,2.371733750596249
6,7,0.1,0.13263979193758127,2.5434589871935023,2.3778283800663345
7,8,0.1,0.12184412733260154,2.485238546019147,2.5523137834278864
8,9,0.1,0.07625,2.4266322873959876,2.499066170454025
9,10,0.1,0.07174887892376682,2.466835668891858,2.388948123818556
10,11,0.1,0.13379469434832755,2.5206712446395,2.3933550657010545
11,12,0.1,0.1353135313531353,2.5460010197511904,2.540864009143758
12,13,0.1,0.09575923392612859,2.4615341614765724,2.5193973243155003
13,14,0.1,0.14475138121546963,2.4095101037602515,2.2849374246860736
14,15,0.1,0.03159340659340659,2.404474888637567,2.5697692829174
15,16,0.1,0.06929347826086957,2.4073591930851057,2.419670739899511
16,17,0.1,0.030601092896174863,2.4038025710233457,2.4604640363995496
17,18,0.1,0.08975834292289989,2.3976249755567807,2.4321367485476584
18,19,0.1,0.1171303074670571,2.3725111818617317,2.3360804645767326
19,20,0.1,0.07191780821917808,2.409720912860457,2.50610037971305
20,21,0.1,0.06821282401091405,2.4400939819919074,2.4037834153819375
21,22,0.1,0.125,2.4138876389546,2.3753870222717524
22,23,0.1,0.06153846153846154,2.3662932511347874,2.402277857218033
23,24,0.1,0.14014251781472684,2.350202199000462,2.3154773856568505
24,25,0.1,0.12577065351418001,2.3521704597837605,2.299519127599996
25,26,0.1,0.1498800959232614,2.3358103955627247,2.2779157304649447
26,27,0.1,0.0590318772136954,2.3237447890506426,2.3220795416916418
27,28,0.1,0.06744186046511629,2.332542572811151,2.377442037504773
28,29,0.1,0.06684491978609626,2.3349508586203216,2.3688064396062636
29,30,0.1,0.10112359550561797,2.330792972236682,2.3570070007767123
30,31,0.1,0.1141826923076923,2.327876072780342,2.3344858606847434
31,32,0.1,0.08690869086908691,2.322883672774977,2.3740629507238977
32,33,0.1,0.062421972534332085,2.3239044657178747,2.388092595539736
33,34,0.1,0.1358313817330211,2.3279078097859767,2.3650120005395427
34,35,0.1,0.13127001067235858,2.3322217388517537,2.326030082865484
35,36,0.1,0.15509761388286333,2.3376521259356458,2.336443582222415
36,37,0.1,0.07470511140235911,2.342510012304707,2.324966963434282
37,38,0.1,0.10483870967741936,2.3478836891757453,2.3081312726170236
38,39,0.1,0.05926860025220681,2.380733529473566,2.4392032241460506
39,40,0.1,0.09907834101382489,2.394840412079149,2.399933955361766
40,41,0.1,0.1148989898989899,2.3849018470496888,2.2999604031293077
41,42,0.1,0.1339662447257384,2.368993985425135,2.308340488355371
42,43,0.1,0.13853317811408614,2.3413308987951584,2.3469202923691452
43,44,0.1,0.05,2.3358026811271717,2.3014853060245515
44,45,0.1,0.0860091743119266,2.355893252002206,2.3502303848572828
45,46,0.1,0.15,2.3815622754917025,2.1901814277966816
46,47,0.1,0.17518248175182483,2.4155851488660094,2.32937148191633
47,48,0.1,0.0911983032873807,2.438515342724551,2.429671403332707
48,49,0.1,0.08513513513513514,2.4320133810590026,2.471494302878509
49,50,0.1,0.09225512528473805,2.4182279671833014,2.4137316787432974
50,51,0.1,0.16589861751152074,2.3976900440872093,2.3450611357315343
51,52,0.1,0.08891595615103533,2.3689598885311445,2.3661130650760778
52,53,0.1,0.11275167785234899,2.3556714559056955,2.3456860846321055
53,54,0.1,0.1291005291005291,2.34932837061062,2.3483703108691665
54,55,0.1,0.06658446362515413,2.3367765982439566,2.339879976982841
55,56,0.1,0.13742071881606766,2.334998326696408,2.3089859818303307
56,57,0.1,0.07033248081841433,2.3449976170898243,2.383564461222695
57,58,0.1,0.08536585365853659,2.354900527152286,2.347687422647709
58,59,0.1,0.12946979038224415,2.3544559934336666,2.3085669030684577
59,60,0.1,0.15087719298245614,2.3524882687125235,2.307438557886938
60,61,0.1,0.08023255813953488,2.345662101818498,2.314762249658274
61,62,0.1057,0.11990407673860912,2.3476998866743344,2.3609810773131374
62,63,0.1,0.13124274099883856,2.365624040555043,2.3434182210251016
63,64,0.1,0.14196762141967623,2.376599773479875,2.408637487428126
64,65,0.1,0.11871227364185111,2.3811796318953204,2.3735775115264492
65,66,0.1,0.0963572267920094,2.3597966637581016,2.3335651454858297
66,67,0.1,0.12899543378995434,2.3353059413326775,2.317230985317056
67,68,0.1,0.08035714285714286,2.319449037503285,2.3858821188308754
68,69,0.1,0.09135802469135802,2.316324206674175,2.3345934452833954
69,70,0.1,0.05792349726775956,2.3185375040503824,2.339439879089105
70,71,0.1,0.16380449141347425,2.3254126682402982,2.268788479120917
71,72,0.1,0.14129110840438489,2.328806536972143,2.3442145119921443
72,73,0.1,0.12669126691266913,2.3323344880608237,2.307780640005039
73,74,0.1,0.12542759407069556,2.3458782366126965,2.308594007992282
74,75,0.1,0.103954802259887,2.351441114571444,2.316762351450947
75,76,0.1,0.1309823677581864,2.342869392625845,2.3821464281538574
76,77,0.1,0.0997624703087886,2.3381171044270705,2.341890124697017
77,78,0.1,0.11621966794380588,2.335782739007549,2.3507390171479754
78,79,0.1,0.09830508474576272,2.329124355012444,2.2923333623314983
79,80,0.1,0.12085308056872038,2.324438871092098,2.2681171783903764
80,81,0.1,0.09540636042402827,2.3256183369144514,2.309878449277125
81,82,0.1,0.14580941446613088,2.328438400462934,2.309784821883682
82,83,0.1,0.07471264367816093,2.3271959708754424,2.3413327771356736
83,84,0.1,0.08557457212713937,2.32434906321726,2.3142063626450255
84,85,0.1,0.06314580941446613,2.328733189090802,2.3843373102654546
85,86,0.1,0.19106699751861042,2.3369241580841646,2.2828817317266914
86,87,0.1,0.030223390275952694,2.34547289617502,2.4043509653144066
87,88,0.1,0.19876543209876543,2.345621511435053,2.3011992383886266
88,89,0.1,0.11794228356336262,2.3411111664620177,2.320233728535651
89,90,0.1,0.027559055118110236,2.3385944806846086,2.4433103249141865
90,91,0.1,0.10026041666666667,2.3401520890035448,2.360288468810419
91,92,0.1,0.08104196816208394,2.3498080201969027,2.3536515387715893
92,93,0.1,0.2105843439911797,2.356019701927331,2.3156657923411377
93,94,0.1,0.13058419243986255,2.354515412810502,2.3492511127139832
94,95,0.1,0.0696774193548387,2.3541529011574522,2.286664472087737
95,96,0.1,0.11538461538461539,2.358797560831544,2.385242801762386
96,97,0.1,0.1519434628975265,2.346530982643176,2.37409029523672
97,98,0.1,0.13262910798122066,2.3374502977747826,2.32517418111434
98,99,0.1,0.06745182012847965,2.330770547222939,2.3160249625334646
99,100,0.1,0.10532276330690826,2.3331342457206388,2.3508721170177007
100,101,0.1,0.15129151291512916,2.3322893054621994,2.337440364035293
101,102,0.1,0.1023142509135201,2.3292565421693645,2.336244716423583
102,103,0.1,0.09238451935081149,2.330224061467845,2.3264914731705533
103,104,0.1,0.09598214285714286,2.3302336786962616,2.3177484987037524
104,105,0.1,0.07346491228070176,2.326506763506847,2.3101415919107304
105,106,0.1,0.05188067444876784,2.3240398874708044,2.3436691089981414
106,107,0.1,0.14560770156438027,2.322170459540786,2.3227657804133375
107,108,0.1,0.06740196078431372,2.322109623319784,2.3039719865602604
108,109,0.0926,0.06266318537859007,2.3177624644747206,2.319640910967834
109,110,0.1,0.11328125,2.317386874727383,2.268696356254319
110,111,0.1,0.05121951219512195,2.318458358193659,2.318391250982517
111,112,0.1,0.12855377008652658,2.318644754446236,2.2901324512637293
112,113,0.1,0.06370192307692307,2.317252933599387,2.333653139380308
113,114,0.1,0.16174582798459564,2.317681017954638,2.3026627086399456
114,115,0.1,0.13238770685579196,2.3285604191433853,2.303328298226034
115,116,0.1,0.15549215406562053,2.348284341727093,2.3063432364252936
116,117,0.1,0.0978120978120978,2.3551922269687533,2.3241403081395604
117,118,0.1,0.11794871794871795,2.3545044060725315,2.370667570676559
118,119,0.1,0.09218950064020487,2.3434921844749694,2.4108379650360185
119,120,0.1,0.08274231678486997,2.333843642738974,2.346160208925288
120,121,0.1,0.09822485207100591,2.330112966002932,2.34348637112499
121,122,0.1,0.1355263157894737,2.332089213049336,2.3769843675588307
122,123,0.1,0.08680555555555555,2.3395921363952055,2.314689355591933
123,124,0.1,0.09275730622617535,2.350371676645461,2.374101743007403
124,125,0.1,0.0539053905390539,2.348700294069424,2.417684448303038
125,126,0.1,0.09573241061130335,2.3374287748033074,2.333758807374807
126,127,0.1,0.14395886889460155,2.3302686867440583,2.303601615226667
127,128,0.1,0.11724137931034483,2.3270702741707967,2.2988847102241956
128,129,0.1,0.11538461538461539,2.3275176567636477,2.3691782808074584
129,130,0.1,0.10277777777777777,2.328487709069708,2.3361747940381368
130,131,0.1,0.10024449877750612,2.330062867729527,2.3846561337450023
131,132,0.1,0.1083223249669749,2.329122458293939,2.364472176628667
132,133,0.1,0.10714285714285714,2.3279679125281656,2.3549115732312202
133,134,0.1,0.05499438832772166,2.3289570200974774,2.3556767066587367
134,135,0.1,0.1419491525423729,2.333852523451398,2.4147147569110836
135,136,0.1,0.09573241061130335,2.3345293284981112,2.370906274348944
